subj_no,age,group,stim,trial,difficulty,resp,corr,conf,RT_day1,RT_day2
39,38,1,1,224,1,1,1,5,0.42192835,0.454206664
39,29,1,2,225,3,1,0,1,1.287696674,1.354048413
39,40,1,2,226,2,2,1,3,0.565661886,0.568555956
39,32,1,1,227,2,1,1,4,0.504049998,0.570336305
39,24,1,1,228,3,2,0,2,1.342149015,1.332845308
39,26,1,2,229,2,2,1,3,0.593093433,0.558393286
39,21,1,1,230,2,1,1,4,0.729034838,0.731806115
39,22,1,2,231,3,2,1,3,0.709890509,0.749261753
39,24,1,2,232,3,2,1,3,0.757861272,0.833272886
39,20,1,2,233,3,1,0,2,0.675857851,0.657008392
39,38,1,1,234,3,2,0,1,1.185235436,1.142895982
39,29,1,2,235,2,1,0,3,0.92864862,0.939615951
39,40,1,2,236,1,1,0,4,0.798152949,0.773918778
39,32,1,2,237,2,2,1,4,0.568655302,0.517108218
39,24,1,2,238,3,2,1,3,0.363028825,0.341355429
39,26,1,1,239,1,1,1,5,0.474812581,0.487511672
39,21,1,2,240,3,1,0,2,1.243641693,1.202248703
38,35,2,1,1,3,2,0,2,1.094187877,1.040824375
38,30,2,2,2,2,1,0,2,0.56711369,0.518552538
38,18,2,1,3,2,1,1,4,0.51444529,0.449117732
38,40,2,1,4,3,2,0,1,0.468165082,0.497480465
38,19,2,2,5,1,2,1,4,0.471039781,0.382496899
38,32,2,1,6,3,2,0,2,0.686480447,0.752884051
38,20,2,2,7,2,1,0,3,0.715291788,0.71679203
38,26,2,1,8,2,1,1,4,0.693895536,0.660052548
38,29,2,1,9,1,1,1,5,0.340406289,0.256022201
38,40,2,2,10,3,2,1,3,0.787773377,0.769487755
38,35,2,1,11,2,2,0,3,0.83196089,0.758061954
38,30,2,1,12,3,2,0,1,1.751081572,1.809376027
38,18,2,2,13,2,1,0,3,0.563868997,0.510487349
38,40,2,1,14,2,1,1,3,0.852683115,0.7926279
38,19,2,1,15,2,2,0,2,0.506435924,0.381567419
38,32,2,2,16,1,2,1,5,0.419550423,0.465175305
38,20,2,2,17,3,1,0,2,0.693055117,0.717790463
38,26,2,1,18,1,1,1,5,0.486647223,0.457122972
38,29,2,1,19,2,2,0,3,0.545958139,0.514887436
38,40,2,1,20,1,1,1,5,0.370470859,0.354745457
38,35,2,1,21,3,2,0,1,0.835806139,0.858536304
38,30,2,1,22,3,1,1,2,0.777597582,0.649499927
38,18,2,1,23,3,2,0,1,1.168063489,1.241502434
38,40,2,2,24,3,1,0,2,1.003145773,0.966774093
38,19,2,2,25,2,1,0,3,0.731505121,0.681465941
38,32,2,1,26,3,1,1,3,1.040899924,0.989414568
38,20,2,2,27,1,2,1,5,0.400638195,0.403305482
38,26,2,2,28,3,2,1,3,0.69587144,0.757714485
38,29,2,2,29,2,2,1,4,0.589228549,0.674521355
38,40,2,2,30,3,1,0,1,1.218371178,1.363721466
38,35,2,1,31,1,1,1,5,0.391970734,0.399868331
38,30,2,1,32,2,2,0,2,0.61784048,0.658778863
38,18,2,2,33,3,2,1,3,0.676672271,0.58618962
38,40,2,2,34,3,1,0,1,0.609411448,0.56653057
38,19,2,2,35,2,2,1,3,0.680937439,0.621816631
38,32,2,2,36,2,2,1,4,0.553319067,0.555012428
38,20,2,1,37,2,1,1,4,0.844533906,0.892056649
38,26,2,1,38,3,1,1,3,0.651382935,0.660585136
38,29,2,1,39,1,1,1,5,0.357613258,0.411115636
38,40,2,2,40,1,2,1,5,0.323099711,0.290300114
38,35,2,2,41,2,1,0,2,0.983458867,1.007102306
38,30,2,2,42,3,2,1,2,0.731669988,0.702916858
38,18,2,2,43,3,2,1,2,0.967905783,0.970900258
38,40,2,1,44,1,1,1,5,0.385047728,0.344126645
38,19,2,2,45,1,1,0,3,0.454312912,0.450226535
38,32,2,2,46,2,2,1,3,0.815594713,0.855353289
38,20,2,2,47,1,2,1,4,0.455603719,0.429599857
38,26,2,1,48,1,1,1,4,0.341928985,0.313040793
38,29,2,2,49,1,2,1,5,0.375289204,0.349126608
38,40,2,1,50,2,1,1,3,0.578988806,0.573439919
38,35,2,1,51,2,2,0,3,0.903754501,0.924439189
38,30,2,1,52,2,1,1,4,0.475842207,0.559835085
38,18,2,2,53,1,2,1,4,0.336243437,0.321918496
38,40,2,1,54,2,1,1,4,0.622009687,0.635552926
38,19,2,1,55,2,2,0,2,0.85860507,1.01264577
38,32,2,2,56,1,2,1,4,0.336709778,0.370424412
38,20,2,1,57,2,1,1,3,0.77263818,0.772734741
38,26,2,1,58,3,1,1,2,0.72319471,0.662604085
38,29,2,2,59,3,2,1,2,0.482208043,0.445971448
38,40,2,2,60,2,1,0,2,0.658835677,0.651937155
38,35,2,2,61,1,1,0,3,0.621411386,0.638272246
38,30,2,1,62,2,1,1,3,0.467101222,0.441664155
38,18,2,1,63,2,2,0,3,0.736608698,0.662299229
38,40,2,2,64,2,2,1,4,0.431805193,0.486562417
38,19,2,1,65,2,2,0,3,0.584156686,0.5629599
38,32,2,2,66,1,1,0,4,0.38635449,0.324300966
38,20,2,1,67,3,1,1,2,0.577527587,0.562514695
38,26,2,1,68,2,1,1,3,0.832898235,0.882375583
38,29,2,1,69,1,1,1,5,0.310629351,0.237104832
38,40,2,1,70,1,1,1,5,0.465525104,0.417912892
38,35,2,2,71,2,2,1,4,0.697837905,0.854013626
38,30,2,2,72,2,1,0,3,0.966685338,1.006349821
38,18,2,2,73,1,2,1,4,0.448742227,0.469308794
38,40,2,2,74,3,2,1,2,0.956231503,0.853458785
38,19,2,2,75,3,2,1,2,0.817832887,0.922391614
38,32,2,1,76,1,1,1,5,0.424145407,0.476248374
38,20,2,1,77,1,1,1,5,0.466863413,0.493214488
38,26,2,1,78,2,2,0,3,0.729814387,0.759288109
38,29,2,2,79,3,2,1,3,0.465822968,0.470498324
38,40,2,2,80,2,2,1,4,0.454079112,0.438931947
38,35,2,1,81,3,1,1,2,0.894758018,0.934313098
38,30,2,2,82,1,2,1,5,0.230287063,0.149081794
38,18,2,1,83,2,1,1,3,0.634276143,0.720770132
38,40,2,2,84,1,1,0,3,0.619060597,0.579163836
38,19,2,1,85,1,1,1,4,0.399054049,0.415682758
38,32,2,1,86,2,1,1,4,0.579218478,0.503922727
38,20,2,1,87,1,1,1,4,0.385138916,0.338192956
38,26,2,2,88,1,2,1,5,0.414924585,0.38984826
38,29,2,2,89,2,1,0,3,0.79416013,0.792139377
38,40,2,2,90,1,1,0,3,0.51035561,0.515639676
38,35,2,2,91,2,2,1,4,0.749980682,0.713356944
38,30,2,1,92,3,2,0,1,1.028505657,1.03907326
38,18,2,2,93,3,1,0,2,1.001772876,1.037218283
38,40,2,1,94,2,1,1,4,0.581750625,0.663630115
38,19,2,1,95,2,1,1,4,0.711699091,0.630209049
38,32,2,1,96,2,2,0,3,0.807832107,0.807370391
38,20,2,1,97,3,1,1,3,0.851819127,0.854232018
38,26,2,2,98,1,2,1,5,0.413884092,0.399544276
38,29,2,2,99,1,2,1,4,0.540726895,0.484624749
38,40,2,2,100,2,2,1,4,0.686787859,0.713492812
38,35,2,2,101,3,2,1,2,0.800828297,0.740726568
38,30,2,2,102,1,2,1,5,0.417698536,0.44283235
38,18,2,2,103,2,1,0,3,0.996346858,0.993354262
38,40,2,2,104,1,2,1,5,0.496985653,0.468212928
38,19,2,1,105,3,2,0,1,1.490427274,1.431748408
38,32,2,1,106,3,2,0,1,0.829698176,0.861104436
38,20,2,2,107,2,1,0,2,0.443420274,0.474488005
38,26,2,2,108,1,2,1,4,0.335386233,0.380178421
38,29,2,2,109,2,2,1,4,0.726266704,0.720690405
38,40,2,2,110,3,2,1,3,0.811835919,0.780357723
38,35,2,1,111,1,1,1,5,0.356874841,0.285779768
38,30,2,1,112,2,2,0,2,0.765719728,0.796318886
38,18,2,1,113,1,1,1,5,0.419982796,0.324993414
38,40,2,1,114,2,2,0,3,0.729125605,0.793108314
38,19,2,1,115,3,2,0,2,1.252343862,1.265552333
38,32,2,2,116,1,2,1,4,0.41359971,0.434310765
38,20,2,2,117,1,2,1,5,0.360504166,0.322097556
38,26,2,2,118,3,1,0,1,0.683043586,0.638706367
38,29,2,2,119,2,2,1,3,0.559579838,0.550661181
38,40,2,1,120,3,2,0,1,0.422085681,0.437105431
38,35,2,2,121,3,2,1,2,1.143936951,1.153464539
38,30,2,1,122,1,1,1,4,0.47484732,0.474714926
38,18,2,1,123,3,1,1,3,0.800256535,0.835085145
38,40,2,1,124,1,1,1,5,0.400982401,0.407988842
38,19,2,2,125,1,2,1,4,0.481754187,0.495993173
38,32,2,2,126,1,2,1,4,0.585072784,0.63097072
38,20,2,1,127,3,1,1,3,1.294913195,1.295589911
38,26,2,1,128,1,2,0,4,0.498803536,0.54886258
38,29,2,1,129,3,2,0,1,1.290667145,1.340464277
38,40,2,2,130,1,2,1,4,0.407926949,0.379186028
38,35,2,1,131,3,1,1,2,0.950558632,0.891543681
38,30,2,2,132,3,2,1,3,0.438558148,0.544439268
38,18,2,2,133,2,2,1,3,0.595744785,0.606095352
38,40,2,1,134,1,1,1,4,0.472284781,0.475765649
38,19,2,2,135,1,2,1,4,0.400316076,0.361651013
38,32,2,2,136,3,2,1,3,0.433658585,0.506770171
38,20,2,1,137,2,1,1,3,0.557747508,0.557898331
38,26,2,2,138,1,2,1,4,0.573731878,0.601138416
38,29,2,2,139,2,2,1,3,0.673102953,0.664300407
38,40,2,1,140,3,1,1,2,0.706439439,0.598673133
38,35,2,2,141,2,1,0,3,0.72440553,0.711533513
38,30,2,2,142,1,2,1,4,0.254055597,0.244461466
38,18,2,1,143,3,2,0,2,1.252537584,1.261755097
38,40,2,1,144,1,1,1,5,0.425499653,0.455698989
38,19,2,1,145,1,1,1,5,0.303315793,0.308947731
38,32,2,1,146,3,2,0,1,0.779884223,0.794257753
38,20,2,2,147,3,1,0,2,0.601211375,0.527878361
38,26,2,1,148,2,1,1,3,0.662117888,0.758700501
38,29,2,1,149,3,2,0,1,1.160599242,1.141086233
38,40,2,2,150,1,1,0,3,0.524177935,0.499752088
38,35,2,1,151,1,1,1,5,0.404403893,0.434615967
38,30,2,2,152,2,2,1,4,0.557796109,0.528534277
38,18,2,1,153,3,2,0,2,0.788745927,0.899349116
38,40,2,2,154,3,1,0,1,1.026564332,1.112606261
38,19,2,2,155,3,1,0,2,1.65603777,1.620958194
38,32,2,2,156,2,2,1,4,0.577261374,0.507285402
38,20,2,1,157,3,1,1,2,0.769280549,0.786041928
38,26,2,2,158,1,1,0,3,0.670346147,0.740840502
38,29,2,2,159,3,2,1,2,0.611407344,0.580142473
38,40,2,1,160,1,1,1,4,0.407597745,0.414237555
38,35,2,1,161,1,1,1,4,0.523615095,0.517584185
38,30,2,1,162,3,1,1,3,0.753494183,0.56120398
38,18,2,1,163,1,1,1,4,0.438603723,0.451887111
38,40,2,2,164,2,2,1,4,0.500464306,0.468793428
38,19,2,1,165,1,1,1,4,0.257769044,0.233464975
38,32,2,2,166,2,2,1,3,0.529280433,0.508723417
38,20,2,2,167,3,2,1,3,0.946307413,0.911530144
38,26,2,1,168,1,2,0,4,0.546436122,0.479283997
38,29,2,1,169,3,1,1,2,1.097415642,1.107878368
38,40,2,2,170,1,2,1,4,0.517239701,0.578108912
38,35,2,2,171,2,1,0,3,0.683771142,0.721018283
38,30,2,1,172,1,1,1,5,0.412138435,0.422388429
38,18,2,2,173,3,2,1,2,0.935715498,0.925457914
38,40,2,2,174,1,2,1,4,0.351683536,0.454708243
38,19,2,1,175,1,2,0,3,0.57375528,0.500987271
38,32,2,2,176,2,2,1,3,0.563130124,0.561414842
38,20,2,2,177,3,1,0,2,0.879394009,0.925571018
38,26,2,1,178,2,1,1,4,0.775089204,0.82402399
38,29,2,1,179,2,2,0,3,0.708707325,0.732455847
38,40,2,1,180,2,2,0,2,0.4976236,0.481188226
38,35,2,1,181,3,1,1,3,0.405059368,0.449639992
38,30,2,1,182,1,1,1,4,0.336973371,0.289249694
38,18,2,2,183,1,2,1,4,0.450532826,0.484743786
38,40,2,2,184,3,2,1,2,0.739218722,0.778437499
38,19,2,2,185,2,1,0,2,0.757615435,0.761110029
38,32,2,1,186,1,1,1,4,0.378540968,0.403000506
38,20,2,2,187,2,2,1,4,0.434665857,0.432672956
38,26,2,2,188,1,1,0,3,0.587896304,0.61869982
38,29,2,2,189,2,2,1,4,0.473729069,0.47478132
38,40,2,1,190,2,1,1,4,0.77720244,0.785109101
38,35,2,2,191,2,2,1,4,0.608916359,0.613571631
38,30,2,1,192,3,1,1,2,0.683509999,0.697871868
38,18,2,1,193,1,1,1,5,0.57563224,0.55593046
38,40,2,1,194,1,2,0,4,0.561540482,0.549020767
38,19,2,1,195,1,1,1,4,0.447912875,0.468016084
38,32,2,2,196,2,1,0,3,0.783418511,0.816504118
38,20,2,1,197,1,1,1,5,0.312358407,0.401604933
38,26,2,1,198,3,2,0,1,1.028500826,0.996391988
38,29,2,2,199,3,1,0,2,0.465549247,0.437498505
38,40,2,2,200,2,2,1,3,0.721769429,0.641842459
38,35,2,2,201,1,2,1,5,0.22763947,0.229776694
38,30,2,1,202,3,1,1,2,0.905551203,0.92402966
38,18,2,1,203,2,1,1,3,0.647620293,0.647611676
38,40,2,2,204,1,2,1,5,0.406459781,0.483529772
38,19,2,1,205,3,1,1,2,1.021208213,0.964204573
38,32,2,2,206,2,2,1,3,0.645342419,0.663690067
38,20,2,2,207,3,1,0,1,1.029655757,0.970682535
38,26,2,2,208,2,2,1,3,0.701250013,0.707248639
38,29,2,1,209,2,1,1,3,0.632145095,0.63285508
38,40,2,2,210,2,2,1,4,0.816543837,0.805268338
38,35,2,2,211,1,1,0,3,0.555267004,0.650270443
38,30,2,1,212,2,1,1,3,0.526969242,0.480116493
38,18,2,1,213,3,1,1,3,0.57136407,0.512060552
38,40,2,1,214,1,2,0,3,0.634941859,0.644722533
38,19,2,1,215,2,2,0,3,0.695207644,0.6024526
38,32,2,1,216,1,1,1,5,0.392708157,0.416934358
38,20,2,2,217,3,1,0,2,0.709362866,0.723247398
38,26,2,2,218,3,1,0,2,1.701291274,1.709406587
38,29,2,2,219,3,2,1,2,0.909903173,0.93911826
38,40,2,1,220,1,1,1,4,0.330222693,0.316633769
38,35,2,1,221,1,1,1,5,0.348839441,0.275114488
38,30,2,2,222,3,1,0,2,0.952975074,0.898686535
38,18,2,1,223,3,2,0,1,0.379942835,0.409414813
38,40,2,2,224,2,1,0,2,0.865117424,0.810332798
38,19,2,2,225,1,2,1,4,0.315630054,0.344830638
38,32,2,1,226,3,1,1,2,0.418424437,0.361984236
38,20,2,2,227,2,1,0,3,0.483907848,0.438452884
38,26,2,2,228,3,2,1,2,0.681814217,0.688273459
38,29,2,1,229,3,2,0,1,0.822152167,0.859710284
38,40,2,2,230,2,1,0,2,0.670549547,0.710314054
38,35,2,1,231,3,1,1,2,0.835188622,0.875617122
38,30,2,2,232,3,1,0,2,1.308064185,1.306192711
38,18,2,2,233,1,2,1,5,0.487316075,0.524503577
38,40,2,1,234,3,2,0,1,1.385436528,1.482667824
38,19,2,2,235,2,2,1,3,0.684960461,0.553575488
38,32,2,1,236,3,2,0,1,1.377027474,1.327138832
38,20,2,1,237,3,1,1,3,0.797220965,0.80351289
38,26,2,1,238,2,1,1,3,0.557027758,0.516208282
38,29,2,1,239,1,1,1,4,0.468411905,0.423622894
38,40,2,2,240,3,1,0,2,1.194734496,1.307192411
37,37,1,1,1,1,2,0,4,0.535689363,0.58753181
37,30,1,1,2,3,1,1,2,0.866974065,0.968221016
37,22,1,2,3,2,2,1,3,0.630141976,0.669629805
37,34,1,2,4,2,1,0,3,0.734317163,0.771647907
37,25,1,1,5,3,2,0,1,1.094716552,1.094209232
37,31,1,2,6,3,1,0,1,1.263394274,1.285427044
37,32,1,1,7,2,2,0,2,0.548845835,0.57670922
37,27,1,2,8,1,2,1,5,0.345619657,0.357676549
37,24,1,2,9,2,2,1,4,0.515530534,0.537217136
37,32,1,1,10,1,2,0,3,0.454102937,0.536648904
37,37,1,2,11,3,1,0,2,0.735271805,0.682106068
37,30,1,2,12,3,2,1,2,0.803726257,0.879217629
37,22,1,2,13,1,1,0,3,0.430436331,0.470125117
37,34,1,1,14,1,1,1,5,0.197035815,0.296267578
37,25,1,1,15,3,1,1,2,0.691538439,0.709555402
37,31,1,2,16,2,1,0,3,0.854776274,0.838825334
37,32,1,2,17,3,1,0,2,0.996240955,1.103507538
37,27,1,1,18,2,1,1,3,0.466810506,0.435829214
37,24,1,1,19,2,1,1,3,0.59688867,0.62572328
37,32,1,2,20,1,1,0,4,0.449703052,0.348515362
37,37,1,2,21,2,2,1,3,0.603377132,0.575214925
37,30,1,2,22,3,2,1,2,0.578355046,0.568679908
37,22,1,1,23,3,2,0,2,0.581163638,0.599224244
37,34,1,2,24,2,1,0,2,0.584355683,0.660397946
37,25,1,1,25,1,1,1,5,0.318588753,0.393810504
37,31,1,1,26,3,2,0,1,0.862360428,0.969175596
37,32,1,2,27,2,2,1,4,0.641328943,0.686883808
37,27,1,1,28,2,2,0,2,0.786338813,0.833896736
37,24,1,1,29,1,2,0,4,0.482227701,0.449634293
37,32,1,2,30,3,1,0,1,1.673639351,1.632300704
37,37,1,1,31,1,1,1,5,0.453422783,0.424702216
37,30,1,2,32,1,2,1,4,0.434277755,0.451653816
37,22,1,2,33,2,1,0,3,0.566618413,0.495812919
37,34,1,1,34,1,2,0,3,0.667949405,0.78489059
37,25,1,1,35,2,1,1,3,0.820683398,0.824869803
37,31,1,1,36,2,1,1,4,0.622411427,0.704617322
37,32,1,1,37,3,1,1,2,1.163191531,1.187038664
37,27,1,2,38,1,2,1,5,0.486936106,0.534308399
37,24,1,1,39,1,2,0,3,0.523995769,0.513146181
37,32,1,2,40,2,2,1,3,0.710253308,0.772098327
37,37,1,1,41,1,1,1,4,0.371967847,0.416110567
37,30,1,2,42,2,2,1,3,0.692820324,0.734400018
37,22,1,1,43,1,1,1,5,0.478862115,0.392681973
37,34,1,2,44,3,2,1,2,0.750173479,0.740916629
37,25,1,2,45,1,2,1,5,0.368975801,0.363313201
37,31,1,1,46,3,2,0,2,0.697583364,0.624358509
37,32,1,2,47,1,2,1,4,0.335233176,0.338352095
37,27,1,1,48,3,1,1,2,0.608653959,0.605665856
37,24,1,2,49,3,2,1,2,1.06004176,1.085580877
37,32,1,2,50,1,2,1,5,0.601307312,0.594537646
37,37,1,2,51,3,2,1,3,1.130348412,1.11185775
37,30,1,2,52,2,2,1,4,0.702531773,0.714560592
37,22,1,1,53,1,1,1,5,0.519009301,0.466360167
37,34,1,2,54,2,2,1,4,0.637249405,0.622390428
37,25,1,2,55,3,1,0,1,0.798774324,0.819872162
37,31,1,2,56,2,2,1,4,0.647508377,0.468661965
37,32,1,2,57,3,2,1,2,0.809240183,0.725353257
37,27,1,1,58,3,1,1,2,0.628268905,0.574148423
37,24,1,2,59,1,2,1,5,0.297419354,0.336077214
37,32,1,1,60,3,1,1,2,1.018403774,1.05900094
37,37,1,1,61,2,1,1,3,0.644888321,0.631654772
37,30,1,2,62,1,1,0,3,0.39793688,0.386395173
37,22,1,2,63,3,2,1,3,1.039695213,1.061167236
37,34,1,1,64,1,1,1,4,0.473824887,0.508079639
37,25,1,2,65,1,2,1,4,0.373451729,0.281618955
37,31,1,2,66,3,2,1,2,0.586847956,0.551756308
37,32,1,2,67,2,1,0,2,0.574922802,0.516231459
37,27,1,2,68,3,1,0,2,1.246074783,1.251150912
37,24,1,1,69,3,2,0,2,0.812382472,0.799109044
37,32,1,2,70,1,1,0,3,0.616680581,0.588949749
37,37,1,1,71,1,1,1,4,0.312059894,0.230455206
37,30,1,2,72,3,1,0,2,0.501316017,0.578756542
37,22,1,2,73,2,1,0,3,0.76288719,0.713504987
37,34,1,1,74,2,1,1,3,0.535383098,0.500180982
37,25,1,2,75,1,2,1,4,0.370573418,0.344751231
37,31,1,2,76,1,2,1,4,0.244689418,0.283132364
37,32,1,1,77,3,2,0,2,1.130853288,1.087099085
37,27,1,2,78,2,2,1,4,0.496688727,0.542933149
37,24,1,1,79,3,2,0,2,0.602204402,0.616277927
37,32,1,2,80,2,1,0,2,0.661587525,0.684136022
37,37,1,1,81,3,1,1,3,0.429318361,0.416381872
37,30,1,1,82,1,1,1,5,0.358264119,0.277283451
37,22,1,1,83,3,2,0,1,0.84608167,0.826079859
37,34,1,1,84,2,1,1,3,0.764754812,0.679664936
37,25,1,1,85,2,2,0,3,0.738836702,0.746281154
37,31,1,1,86,3,1,1,2,1.060599036,1.026218096
37,32,1,2,87,2,2,1,4,0.604632363,0.553202298
37,27,1,2,88,1,2,1,5,0.399047178,0.403979913
37,24,1,2,89,2,2,1,4,0.46163713,0.387965935
37,32,1,2,90,3,1,0,1,0.86605895,0.889395668
37,37,1,1,91,3,1,1,3,1.000897108,0.951775047
37,30,1,1,92,3,2,0,2,0.467094227,0.448600527
37,22,1,2,93,2,2,1,3,0.750030718,0.776284925
37,34,1,1,94,2,1,1,3,0.463995785,0.438408603
37,25,1,2,95,1,2,1,5,0.342961837,0.294373968
37,31,1,1,96,2,1,1,4,0.800588545,0.857709843
37,32,1,2,97,3,1,0,1,0.649422029,0.63386563
37,27,1,1,98,1,1,1,5,0.427069659,0.406922034
37,24,1,2,99,3,1,0,1,0.621075592,0.689206319
37,32,1,1,100,1,1,1,5,0.534724822,0.523157769
37,37,1,1,101,2,2,0,2,0.671127559,0.641273447
37,30,1,1,102,3,1,1,2,0.679777738,0.771549604
37,22,1,1,103,3,2,0,2,0.825698886,0.785883192
37,34,1,2,104,2,2,1,3,0.721063432,0.748141086
37,25,1,1,105,1,1,1,5,0.347730893,0.312818667
37,31,1,1,106,1,1,1,5,0.283592673,0.285382987
37,32,1,1,107,1,1,1,5,0.544635631,0.622953224
37,27,1,1,108,1,1,1,5,0.27651289,0.299699811
37,24,1,2,109,1,2,1,5,0.375193454,0.356728246
37,32,1,2,110,2,2,1,3,0.478531658,0.634338113
37,37,1,2,111,3,2,1,2,0.814428765,0.771822478
37,30,1,2,112,3,1,0,1,0.984595328,0.955062423
37,22,1,2,113,2,2,1,3,0.556125084,0.494313751
37,34,1,1,114,3,2,0,1,1.307470511,1.246903541
37,25,1,2,115,1,2,1,5,0.428139788,0.413876552
37,31,1,1,116,2,2,0,3,0.891696978,0.939609264
37,32,1,2,117,1,1,0,4,0.556141625,0.699810656
37,27,1,1,118,1,1,1,5,0.354498318,0.362039886
37,24,1,2,119,1,1,0,4,0.39976178,0.445500769
37,32,1,2,120,2,2,1,4,0.375813889,0.358982438
37,37,1,2,121,1,1,0,3,0.584349866,0.544457128
37,30,1,2,122,1,2,1,5,0.480307021,0.40575873
37,22,1,1,123,1,1,1,5,0.322375079,0.316984945
37,34,1,1,124,3,2,0,2,1.229001143,1.135133821
37,25,1,2,125,2,2,1,3,0.650522183,0.640569265
37,31,1,1,126,2,1,1,4,0.596929502,0.645529445
37,32,1,2,127,2,2,1,4,0.664752767,0.668903092
37,27,1,1,128,1,1,1,5,0.280303177,0.226832064
37,24,1,2,129,1,1,0,3,0.398967567,0.354633082
37,32,1,2,130,2,1,0,3,0.584800056,0.545833519
37,37,1,2,131,2,2,1,3,0.608969258,0.565814916
37,30,1,1,132,2,2,0,2,0.914241224,0.929407397
37,22,1,1,133,1,2,0,4,0.325793106,0.448848588
37,34,1,1,134,2,1,1,4,0.429153257,0.47769778
37,25,1,2,135,1,1,0,4,0.55325554,0.564200916
37,31,1,2,136,2,1,0,3,1.085694386,1.107579116
37,32,1,2,137,2,1,0,3,0.85033874,0.824448732
37,27,1,1,138,1,1,1,4,0.397459505,0.314600965
37,24,1,2,139,1,2,1,5,0.446609113,0.459571658
37,32,1,1,140,1,1,1,5,0.459916316,0.487582921
37,37,1,2,141,3,2,1,3,0.834172069,0.75730535
37,30,1,1,142,2,1,1,3,0.839128809,0.746572996
37,22,1,2,143,2,2,1,3,0.559244374,0.576932795
37,34,1,1,144,3,1,1,3,0.76213719,0.770683429
37,25,1,1,145,2,2,0,3,1.056172737,1.104608296
37,31,1,1,146,2,2,0,3,0.654209981,0.639999278
37,32,1,1,147,2,1,1,4,0.691929553,0.737370147
37,27,1,1,148,3,1,1,3,0.625259223,0.696464856
37,24,1,1,149,3,2,0,1,0.826839407,0.793797427
37,32,1,2,150,2,2,1,4,0.598397675,0.647447203
37,37,1,1,151,3,1,1,2,0.81855895,0.801083041
37,30,1,2,152,3,1,0,2,0.948654754,0.921549822
37,22,1,2,153,3,1,0,1,1.321688834,1.38256439
37,34,1,1,154,2,2,0,2,0.927851296,0.985286756
37,25,1,1,155,3,1,1,3,0.791587718,0.756618193
37,31,1,1,156,2,1,1,3,0.47107715,0.438877309
37,32,1,2,157,2,2,1,3,0.60672523,0.57158562
37,27,1,1,158,2,1,1,4,0.49821169,0.452157665
37,24,1,2,159,1,1,0,3,0.61952722,0.629932676
37,32,1,1,160,1,2,0,4,0.494130268,0.551892887
37,37,1,2,161,3,1,0,2,0.447632055,0.512854147
37,30,1,2,162,1,1,0,3,0.528534901,0.607832129
37,22,1,2,163,1,2,1,4,0.456137242,0.505290568
37,34,1,1,164,3,1,1,3,0.648523117,0.625583994
37,25,1,2,165,1,1,0,3,0.439638635,0.51190959
37,31,1,2,166,2,1,0,3,0.665911233,0.67203121
37,32,1,1,167,1,1,1,5,0.394654065,0.330720017
37,27,1,1,168,3,1,1,2,0.854639122,0.861367579
37,24,1,1,169,1,1,1,5,0.400349692,0.415490389
37,32,1,2,170,3,2,1,3,1.189129005,1.207866807
37,37,1,2,171,1,2,1,4,0.370829523,0.313872928
37,30,1,1,172,2,1,1,3,0.780803243,0.757618847
37,22,1,1,173,2,1,1,4,0.810544879,0.88821065
37,34,1,2,174,3,2,1,2,0.613991302,0.589147088
37,25,1,1,175,2,1,1,4,0.713837024,0.703631296
37,31,1,2,176,2,1,0,3,0.484026986,0.35691087
37,32,1,1,177,2,2,0,3,0.629938681,0.677418438
37,27,1,2,178,3,2,1,3,0.951471858,0.965458553
37,24,1,1,179,1,1,1,4,0.408203404,0.471025075
37,32,1,1,180,2,1,1,4,0.613458389,0.563472478
37,37,1,2,181,3,2,1,2,0.750799905,0.80576822
37,30,1,1,182,3,2,0,1,0.421380867,0.38050421
37,22,1,2,183,3,2,1,2,0.744677017,0.736321257
37,34,1,2,184,1,1,0,3,0.737796838,0.70138397
37,25,1,2,185,2,1,0,3,0.44152177,0.46117761
37,31,1,1,186,2,2,0,2,0.483613061,0.530589027
37,32,1,1,187,1,1,1,4,0.54167121,0.630860442
37,27,1,1,188,1,1,1,5,0.353062593,0.433185808
37,24,1,2,189,1,1,0,3,0.525203759,0.509043207
37,32,1,1,190,2,1,1,4,0.53729812,0.487097628
37,37,1,1,191,1,1,1,5,0.260975949,0.235913456
37,30,1,1,192,3,2,0,1,0.885459813,0.753384823
37,22,1,1,193,1,1,1,4,0.349818373,0.363397463
37,34,1,1,194,3,1,1,2,1.084957649,1.081191961
37,25,1,2,195,3,2,1,2,0.928959713,0.988609153
37,31,1,2,196,1,2,1,4,0.417642546,0.468479712
37,32,1,2,197,3,2,1,2,0.567154107,0.586816462
37,27,1,1,198,1,1,1,4,0.414377791,0.411981281
37,24,1,1,199,1,1,1,5,0.237382984,0.306263497
37,32,1,2,200,3,2,1,2,0.847325022,0.822609376
37,37,1,2,201,3,1,0,2,0.920611406,0.985012111
37,30,1,1,202,1,1,1,5,0.437526013,0.454856541
37,22,1,1,203,3,1,1,3,0.797852433,0.793423994
37,34,1,2,204,1,2,1,4,0.544105569,0.561981049
37,25,1,2,205,3,1,0,1,0.855064861,0.794813353
37,31,1,2,206,2,2,1,3,0.436720371,0.448744266
37,32,1,2,207,3,1,0,1,0.586407679,0.629948484
37,27,1,2,208,1,2,1,4,0.261454922,0.266377083
