"","subj_no","age","day","stim","trial","difficulty","resp","corr","conf","RT"
"481",8,25,1,2,1,1,2,1,5,0.447355194779502
"482",8,29,1,1,2,2,1,1,3,0.501894175351073
"483",8,36,1,1,3,3,1,1,2,0.647452861696636
"484",8,24,1,2,4,1,2,1,5,0.379689013232585
"485",8,26,1,1,5,2,1,1,4,0.440398841701087
"486",8,24,1,1,6,3,2,0,1,0.507858144242385
"487",8,18,1,2,7,2,2,1,4,0.586282917925728
"488",8,29,1,2,8,2,2,1,4,0.59791173191676
"489",8,26,1,1,9,3,2,0,1,0.925466239206447
"490",8,40,1,1,10,3,2,0,1,1.90348341894872
"491",8,25,1,1,11,2,2,0,2,0.440279385266187
"492",8,29,1,2,12,1,1,0,3,0.606427428726431
"493",8,36,1,2,13,2,1,0,2,0.940016981057062
"494",8,24,1,1,14,3,2,0,1,1.15845609091502
"495",8,26,1,2,15,2,1,0,3,0.728771160439023
"496",8,24,1,2,16,2,2,1,4,0.505526127079105
"497",8,18,1,2,17,1,2,1,4,0.609194504873378
"498",8,29,1,2,18,1,2,1,5,0.389464256162636
"499",8,26,1,1,19,3,1,1,3,0.634386775805567
"500",8,40,1,2,20,1,2,1,5,0.343922586603336
"501",8,25,1,1,21,2,1,1,3,0.531271404261042
"502",8,29,1,1,22,2,1,1,3,0.515391163812925
"503",8,36,1,2,23,3,2,1,2,0.501261315554868
"504",8,24,1,2,24,2,2,1,4,0.585983792493868
"505",8,26,1,1,25,3,2,0,1,0.591302884358714
"506",8,24,1,1,26,2,2,0,2,0.697668585656101
"507",8,18,1,1,27,2,2,0,2,1.01819048161914
"508",8,29,1,2,28,3,2,1,2,0.914271410659162
"509",8,26,1,1,29,3,2,0,1,0.404019724221067
"510",8,40,1,2,30,1,2,1,5,0.356099707289722
"511",8,25,1,1,31,2,1,1,4,0.392575217700998
"512",8,29,1,2,32,2,2,1,3,0.663137368569141
"513",8,36,1,2,33,2,2,1,3,0.625780471045837
"514",8,24,1,2,34,1,2,1,4,0.370000890378865
"515",8,26,1,1,35,3,1,1,2,0.560253732991497
"516",8,24,1,1,36,2,2,0,3,0.778216558124218
"517",8,18,1,2,37,3,2,1,3,0.618315022314984
"518",8,29,1,1,38,1,1,1,4,0.420333110416713
"519",8,26,1,1,39,3,2,0,1,1.37346336545174
"520",8,40,1,1,40,1,1,1,4,0.467367553689032
"521",8,25,1,1,41,1,1,1,5,0.375926858541547
"522",8,29,1,2,42,2,1,0,2,0.931230260225897
"523",8,36,1,1,43,2,1,1,3,0.645828099792656
"524",8,24,1,2,44,3,2,1,3,0.83556495791918
"525",8,26,1,1,45,3,2,0,2,1.23330952003239
"526",8,24,1,2,46,2,2,1,4,0.793621487007659
"527",8,18,1,1,47,1,1,1,5,0.538220212945384
"528",8,29,1,1,48,2,1,1,4,0.652948935351025
"529",8,26,1,1,49,2,2,0,3,0.577754105596341
"530",8,40,1,1,50,2,1,1,3,0.662617792328292
"531",8,25,1,2,51,1,2,1,5,0.537981488509203
"532",8,29,1,2,52,1,2,1,5,0.417672991010284
"533",8,36,1,1,53,3,2,0,2,1.72443428044018
"534",8,24,1,2,54,1,2,1,5,0.341813683850917
"535",8,26,1,2,55,2,1,0,3,0.561714867482602
"536",8,24,1,1,56,2,1,1,3,0.613266042360486
"537",8,18,1,1,57,3,2,0,1,0.940270815884429
"538",8,29,1,1,58,2,1,1,3,0.626635398847689
"539",8,26,1,2,59,1,1,0,3,0.438802112489629
"540",8,40,1,1,60,2,1,1,3,0.475939806738888
"541",8,25,1,2,61,2,1,0,2,0.745232839267564
"542",8,29,1,2,62,2,2,1,3,0.477791066070191
"543",8,36,1,1,63,3,1,1,3,1.14362683625875
"544",8,24,1,1,64,3,1,1,3,0.502394023750084
"545",8,26,1,2,65,2,1,0,3,0.668902154524443
"546",8,24,1,1,66,3,1,1,2,0.813767838472413
"547",8,18,1,2,67,2,2,1,3,0.490908454812801
"548",8,29,1,2,68,1,1,0,3,0.544736154736409
"549",8,26,1,1,69,3,1,1,2,0.677158445124841
"550",8,40,1,1,70,2,1,1,4,0.709374420607403
"551",8,25,1,2,71,3,1,0,2,1.3301435073135
"552",8,29,1,1,72,1,1,1,4,0.506180139815885
"553",8,36,1,1,73,3,2,0,2,1.97960907189574
"554",8,24,1,2,74,3,2,1,3,0.825169436477175
"555",8,26,1,2,75,1,2,1,4,0.588609329923316
"556",8,24,1,1,76,3,1,1,2,0.709057722076699
"557",8,18,1,1,77,3,2,0,2,1.22170140714539
"558",8,29,1,2,78,3,1,0,1,0.907762354232288
"559",8,26,1,1,79,3,2,0,1,0.282113766633115
"560",8,40,1,2,80,1,2,1,4,0.468504582113313
"561",8,25,1,2,81,3,2,1,3,0.834278921942316
"562",8,29,1,2,82,1,1,0,4,0.461626227542265
"563",8,36,1,2,83,3,1,0,1,1.29242293962277
"564",8,24,1,2,84,1,1,0,3,0.509122407319641
"565",8,26,1,1,85,3,1,1,3,0.893970410229266
"566",8,24,1,2,86,2,2,1,3,0.616920604521232
"567",8,18,1,2,87,2,2,1,3,0.503102296855253
"568",8,29,1,2,88,3,1,0,2,0.458857111277517
"569",8,26,1,1,89,2,2,0,2,0.49311288016718
"570",8,40,1,1,90,3,2,0,2,0.500256954113519
"571",8,25,1,1,91,1,1,1,5,0.401089082858463
"572",8,29,1,1,92,1,1,1,5,0.43565686757108
"573",8,36,1,2,93,1,2,1,5,0.355273785584596
"574",8,24,1,1,94,3,2,0,1,1.01424639867563
"575",8,26,1,1,95,2,1,1,4,0.59414771269608
"576",8,24,1,1,96,1,1,1,4,0.459464116397264
"577",8,18,1,2,97,3,2,1,2,0.82701209743223
"578",8,29,1,2,98,1,2,1,4,0.4328353025597
"579",8,26,1,2,99,1,2,1,5,0.442978319583477
"580",8,40,1,1,100,1,1,1,5,0.400902101677776
"581",8,25,1,2,101,2,2,1,4,0.597817572440092
"582",8,29,1,2,102,2,2,1,4,0.53294080474654
"583",8,36,1,2,103,2,2,1,4,0.529446958373694
"584",8,24,1,2,104,3,1,0,2,1.5132675889515
"585",8,26,1,2,105,1,2,1,4,0.365147543180565
"586",8,24,1,2,106,3,1,0,1,1.35330739389971
"587",8,18,1,1,107,3,1,1,2,1.16115892065534
"588",8,29,1,1,108,1,1,1,5,0.256090698852642
"589",8,26,1,1,109,2,2,0,2,0.756362607780273
"590",8,40,1,1,110,1,1,1,4,0.412619210013442
"591",8,25,1,2,111,3,2,1,3,0.971267672761889
"592",8,29,1,1,112,1,1,1,4,0.46836413482391
"593",8,36,1,2,113,2,2,1,3,0.359288041558526
"594",8,24,1,1,114,2,2,0,3,0.555571497294243
"595",8,26,1,1,115,2,1,1,4,0.543177639934075
"596",8,24,1,2,116,2,2,1,4,0.638066180369477
"597",8,18,1,1,117,1,2,0,3,0.497506037598912
"598",8,29,1,1,118,3,1,1,2,0.87991562039797
"599",8,26,1,2,119,3,2,1,2,0.874181782921385
"600",8,40,1,1,120,1,1,1,5,0.31570163790316
"601",8,25,1,1,121,1,1,1,4,0.394022411448637
"602",8,29,1,2,122,3,1,0,2,1.17392461834834
"603",8,36,1,2,123,1,2,1,5,0.523534560382486
"604",8,24,1,2,124,2,2,1,4,0.86091730371759
"605",8,26,1,1,125,1,1,1,5,0.411068815572306
"606",8,24,1,1,126,3,2,0,1,0.887802504376871
"607",8,18,1,2,127,3,2,1,3,1.02433981807411
"608",8,29,1,2,128,1,2,1,5,0.475778060765422
"609",8,26,1,2,129,1,2,1,4,0.347368094439281
"610",8,40,1,2,130,1,2,1,4,0.287065759343853
"611",8,25,1,2,131,3,2,1,2,0.895962084965728
"612",8,29,1,2,132,1,2,1,4,0.354112656052486
"613",8,36,1,2,133,2,2,1,4,0.70030157364186
"614",8,24,1,2,134,2,2,1,3,0.605933624120547
"615",8,26,1,2,135,2,2,1,4,0.302651889480622
"616",8,24,1,2,136,1,2,1,4,0.34781450732564
"617",8,18,1,2,137,1,2,1,4,0.514399829560869
"618",8,29,1,1,138,1,1,1,5,0.344054852683698
"619",8,26,1,1,139,1,1,1,4,0.430323792696465
"620",8,40,1,2,140,1,2,1,4,0.24585815505533
"621",8,25,1,2,141,3,2,1,3,1.02230704438542
"622",8,29,1,1,142,2,1,1,3,0.503081495025328
"623",8,36,1,2,143,1,2,1,4,0.426939213641537
"624",8,24,1,1,144,1,2,0,3,0.550970083133601
"625",8,26,1,2,145,2,1,0,2,0.778759023486518
"626",8,24,1,1,146,3,1,1,2,0.948321740069682
"627",8,18,1,1,147,2,1,1,3,0.631777080961858
"628",8,29,1,2,148,1,1,0,4,0.569959569417338
"629",8,26,1,2,149,1,2,1,5,0.357874567308009
"630",8,40,1,1,150,3,2,0,2,0.652871271783723
"631",8,25,1,1,151,3,1,1,2,0.887189943111652
"632",8,29,1,1,152,1,1,1,5,0.378930293629456
"633",8,36,1,2,153,1,2,1,4,0.358849520361469
"634",8,24,1,1,154,1,1,1,5,0.280694341849357
"635",8,26,1,1,155,3,1,1,2,0.403951765400643
"636",8,24,1,1,156,2,1,1,4,0.552467883964853
"637",8,18,1,1,157,1,1,1,4,0.503838043382249
"638",8,29,1,1,158,2,1,1,4,0.600187445909798
"639",8,26,1,2,159,2,1,0,3,0.747928385422762
"640",8,40,1,2,160,1,1,0,4,0.751403105753448
"641",8,25,1,2,161,2,1,0,3,0.588318368857612
"642",8,29,1,1,162,1,1,1,4,0.351857134361
"643",8,36,1,2,163,2,1,0,3,0.826553722772596
"644",8,24,1,1,164,3,2,0,2,0.703875453200761
"645",8,26,1,2,165,1,2,1,4,0.458629480525408
"646",8,24,1,2,166,3,1,0,2,0.960480332525888
"647",8,18,1,1,167,3,2,0,1,1.28472746649312
"648",8,29,1,1,168,2,2,0,3,1.03623817707491
"649",8,26,1,1,169,2,1,1,4,0.593149032163002
"650",8,40,1,1,170,1,2,0,4,0.390339307746261
"651",8,25,1,2,171,3,2,1,3,1.04545730994697
"652",8,29,1,1,172,1,1,1,4,0.464869867524482
"653",8,36,1,2,173,2,1,0,3,0.703857723416131
"654",8,24,1,2,174,2,2,1,3,0.593533706651842
"655",8,26,1,1,175,1,2,0,4,0.623774967129582
"656",8,24,1,2,176,3,2,1,3,0.737379619705466
"657",8,18,1,1,177,3,1,1,3,0.901190757952735
"658",8,29,1,1,178,2,2,0,3,0.796517349116661
"659",8,26,1,1,179,1,1,1,5,0.360764788799683
"660",8,40,1,1,180,2,1,1,4,0.646336100387512
"661",8,25,1,1,181,2,2,0,3,0.76626481341667
"662",8,29,1,2,182,3,2,1,3,0.452443419502724
"663",8,36,1,1,183,3,2,0,1,0.829503378246545
"664",8,24,1,1,184,2,1,1,3,0.726423660073513
"665",8,26,1,1,185,1,1,1,5,0.380291936211686
"666",8,24,1,1,186,2,1,1,3,0.536559477647242
"667",8,18,1,1,187,2,2,0,3,0.741078838657062
"668",8,29,1,2,188,2,2,1,4,0.698992269052947
"669",8,26,1,2,189,3,1,0,2,1.09209211696707
"670",8,40,1,1,190,1,1,1,5,0.373334204823981
"671",8,25,1,2,191,3,2,1,3,0.910860539305415
"672",8,29,1,1,192,2,2,0,3,0.584202660013638
"673",8,36,1,1,193,2,2,0,3,0.815872487021943
"674",8,24,1,2,194,3,1,0,1,0.922270863242305
"675",8,26,1,2,195,3,2,1,3,0.89945450214336
"676",8,24,1,1,196,1,2,0,3,0.583738659076814
"677",8,18,1,2,197,1,2,1,4,0.457734033136205
"678",8,29,1,2,198,2,2,1,4,0.241765441474859
"679",8,26,1,2,199,1,2,1,5,0.253145003344356
"680",8,40,1,1,200,3,1,1,2,0.95894313498766
"681",8,25,1,1,201,1,1,1,5,0.262651284205141
"682",8,29,1,1,202,1,2,0,4,0.584684035312062
"683",8,36,1,1,203,3,2,0,1,0.749017606611517
"684",8,24,1,2,204,3,1,0,1,0.908956853968664
"685",8,26,1,1,205,3,2,0,1,1.39303355243112
"686",8,24,1,1,206,2,1,1,3,0.434174862026252
"687",8,18,1,2,207,1,2,1,4,0.4264980020802
"688",8,29,1,1,208,3,2,0,1,0.90947100472802
"689",8,26,1,2,209,3,2,1,3,0.889718272686289
"690",8,40,1,1,210,1,1,1,4,0.496054449349722
"691",8,25,1,2,211,1,2,1,5,0.489153105423598
"692",8,29,1,2,212,1,2,1,5,0.44367119947944
"693",8,36,1,2,213,2,2,1,4,0.646847203008385
"694",8,24,1,1,214,1,1,1,5,0.310344862165222
"695",8,26,1,1,215,1,1,1,5,0.350085749160311
"696",8,24,1,2,216,2,2,1,4,0.688788572894213
"697",8,18,1,2,217,3,1,0,1,0.831883791819577
"698",8,29,1,2,218,1,2,1,4,0.370232265475411
"699",8,26,1,2,219,1,2,1,5,0.44597139465753
"700",8,40,1,1,220,3,1,1,2,0.754884870583915
"701",8,25,1,1,221,3,2,0,1,0.830134013725719
"702",8,29,1,2,222,3,2,1,3,0.792882722055749
"703",8,36,1,2,223,2,1,0,2,0.782709486272879
"704",8,24,1,1,224,3,2,0,2,0.804243582173378
"705",8,26,1,2,225,3,2,1,2,0.648750525323384
"706",8,24,1,2,226,3,1,0,2,1.02080584395785
"707",8,18,1,2,227,3,1,0,1,1.08794619077527
"708",8,29,1,2,228,3,2,1,2,0.883074155591711
"709",8,26,1,1,229,1,1,1,4,0.267201373863107
"710",8,40,1,2,230,1,2,1,4,0.517153923700359
"711",8,25,1,1,231,3,2,0,1,0.455068172775007
"712",8,29,1,2,232,3,1,0,2,1.28697939764584
"713",8,36,1,2,233,2,1,0,3,0.519746987257192
"714",8,24,1,2,234,3,2,1,3,1.17362731134724
"715",8,26,1,2,235,2,1,0,2,0.748763001107284
"716",8,24,1,2,236,2,2,1,4,0.474182219402259
"717",8,18,1,1,237,2,1,1,3,0.606255362385484
"718",8,29,1,1,238,1,1,1,5,0.398876476460736
"719",8,26,1,1,239,2,2,0,3,0.618727004670933
"720",8,40,1,1,240,2,1,1,3,0.699108663874083
"721",7,25,1,2,1,1,1,0,3,0.674650458103023
"722",7,21,1,2,2,2,1,0,3,0.916274799446267
"723",7,22,1,1,3,3,2,0,2,0.0624557059715228
"724",7,38,1,2,4,3,2,1,2,0.689730641844946
"725",7,22,1,1,5,2,1,1,3,0.464209125582957
"726",7,20,1,1,6,1,1,1,5,0.284664030004402
"727",7,30,1,1,7,3,1,1,2,0.855944494282443
"728",7,23,1,1,8,1,2,0,3,0.623112658175899
"729",7,34,1,1,9,3,2,0,1,1.14308313534451
"730",7,38,1,1,10,2,2,0,3,0.86749416466
"731",7,25,1,1,11,2,2,0,2,0.784130290381065
"732",7,21,1,2,12,1,2,1,5,0.261133739594462
"733",7,22,1,2,13,2,2,1,3,0.439994888125023
"734",7,38,1,1,14,2,1,1,4,0.399728115725416
"735",7,22,1,2,15,1,2,1,5,0.396950046806984
"736",7,20,1,2,16,3,2,1,2,0.554418679354026
"737",7,30,1,1,17,1,1,1,4,0.424498106377637
"738",7,23,1,2,18,1,2,1,5,0.32034541763552
"739",7,34,1,2,19,1,2,1,4,0.333367760246219
"740",7,38,1,1,20,1,1,1,5,0.481830844069339
"741",7,25,1,1,21,2,1,1,3,0.771287089795918
"742",7,21,1,1,22,3,2,0,1,0.761564456725552
"743",7,22,1,2,23,3,2,1,2,0.653426120457971
"744",7,38,1,2,24,3,1,0,2,0.995083498678059
"745",7,22,1,2,25,3,2,1,2,0.818692823341687
"746",7,20,1,2,26,2,1,0,3,0.946919376458828
"747",7,30,1,1,27,1,2,0,4,0.448100321256458
"748",7,23,1,2,28,2,1,0,2,0.611252780776858
"749",7,34,1,1,29,1,1,1,5,0.327166064690082
"750",7,38,1,2,30,3,1,0,2,0.243958212888956
"751",7,25,1,2,31,1,2,1,4,0.378579470468459
"752",7,21,1,1,32,1,1,1,4,0.390083328825271
"753",7,22,1,2,33,2,2,1,3,0.556220715301603
"754",7,38,1,2,34,3,1,0,2,1.35495043382481
"755",7,22,1,1,35,2,1,1,3,0.420013607935369
"756",7,20,1,2,36,1,1,0,4,0.559307967802981
"757",7,30,1,1,37,2,2,0,2,0.79898868351116
"758",7,23,1,2,38,1,1,0,4,0.665733269855283
"759",7,34,1,2,39,1,1,0,4,0.464949646187919
"760",7,38,1,2,40,1,2,1,4,0.301217628090768
"761",7,25,1,2,41,3,2,1,3,0.481867424188238
"762",7,21,1,1,42,3,1,1,3,0.631571680126034
"763",7,22,1,2,43,1,1,0,3,0.581588000297861
"764",7,38,1,2,44,1,1,0,4,0.6781934354922
"765",7,22,1,2,45,1,2,1,5,0.466136158759821
"766",7,20,1,1,46,2,1,1,3,0.680896128570058
"767",7,30,1,2,47,3,2,1,3,1.13031920384238
"768",7,23,1,2,48,3,1,0,1,0.331632073766928
"769",7,34,1,2,49,3,1,0,2,0.802556986214027
"770",7,38,1,1,50,2,1,1,4,0.732660904280798
"771",7,25,1,2,51,2,2,1,3,0.569815442830982
"772",7,21,1,2,52,1,2,1,4,0.447117046895566
"773",7,22,1,1,53,2,2,0,3,0.766982496920935
"774",7,38,1,2,54,3,2,1,2,0.635359375758455
"775",7,22,1,2,55,1,1,0,3,0.5222231689731
"776",7,20,1,1,56,1,1,1,4,0.405552329986564
"777",7,30,1,2,57,1,2,1,5,0.362950215378816
"778",7,23,1,2,58,2,1,0,3,0.600840597358612
"779",7,34,1,2,59,2,2,1,3,0.669780585134789
"780",7,38,1,1,60,2,2,0,2,0.650495944117157
"781",7,25,1,2,61,2,2,1,3,0.47065187066312
"782",7,21,1,1,62,1,2,0,3,0.602755315886537
"783",7,22,1,2,63,2,1,0,2,0.644218599078207
"784",7,38,1,1,64,3,1,1,3,0.724633118956832
"785",7,22,1,1,65,2,2,0,2,0.726527818921799
"786",7,20,1,1,66,1,1,1,4,0.487249548960601
"787",7,30,1,1,67,3,1,1,2,0.441027905685045
"788",7,23,1,2,68,3,2,1,2,0.728108957129379
"789",7,34,1,1,69,1,1,1,5,0.338055373199081
"790",7,38,1,2,70,1,2,1,5,0.413247615307163
"791",7,25,1,1,71,1,1,1,5,0.310339913637503
"792",7,21,1,1,72,3,2,0,1,1.17430250186025
"793",7,22,1,2,73,1,2,1,4,0.536911185675625
"794",7,38,1,2,74,2,2,1,3,0.578497278461932
"795",7,22,1,2,75,2,2,1,3,0.571440921123179
"796",7,20,1,1,76,1,1,1,4,0.43119413492136
"797",7,30,1,2,77,2,1,0,2,0.656133979858573
"798",7,23,1,1,78,1,1,1,4,0.334798425430192
"799",7,34,1,2,79,3,2,1,2,0.776770976406359
"800",7,38,1,1,80,2,1,1,3,0.751048551153987
"801",7,25,1,1,81,2,2,0,3,0.474077967869436
"802",7,21,1,2,82,1,2,1,4,0.242436821229565
"803",7,22,1,1,83,1,1,1,5,0.533781239265837
"804",7,38,1,2,84,1,2,1,5,0.325067415906203
"805",7,22,1,1,85,1,1,1,5,0.316063226797277
"806",7,20,1,2,86,2,1,0,2,1.04530508646229
"807",7,30,1,2,87,2,2,1,4,0.4382726225257
"808",7,23,1,1,88,3,1,1,2,0.572627658837634
"809",7,34,1,2,89,3,2,1,3,0.681595673025845
"810",7,38,1,1,90,1,1,1,5,0.354415418799224
"811",7,25,1,2,91,2,1,0,2,0.812400831537665
"812",7,21,1,1,92,3,1,1,3,0.686359427792364
"813",7,22,1,2,93,3,1,0,2,0.15170333985423
"814",7,38,1,1,94,1,2,0,4,0.575504864012776
"815",7,22,1,2,95,1,2,1,5,0.289951030107781
"816",7,20,1,2,96,3,2,1,3,0.833300312935575
"817",7,30,1,2,97,2,2,1,3,0.439216167791632
"818",7,23,1,1,98,3,1,1,3,0.742685288965402
"819",7,34,1,2,99,2,1,0,3,0.732121887935091
"820",7,38,1,2,100,1,2,1,4,0.345714503398856
"821",7,25,1,1,101,1,2,0,3,0.305866668374236
"822",7,21,1,1,102,3,1,1,3,0.628992525535681
"823",7,22,1,1,103,3,1,1,2,1.160340144804
"824",7,38,1,1,104,2,1,1,4,0.577618402370791
"825",7,22,1,2,105,3,1,0,1,0.825178938947426
"826",7,20,1,2,106,3,2,1,3,0.881115966030917
"827",7,30,1,1,107,3,2,0,1,1.1576975838784
"828",7,23,1,1,108,1,1,1,5,0.213289473179679
"829",7,34,1,1,109,2,2,0,2,0.804785811677614
"830",7,38,1,1,110,3,1,1,2,0.814613937065962
"831",7,25,1,1,111,1,1,1,4,0.507021624897344
"832",7,21,1,2,112,2,2,1,3,0.719321259817653
"833",7,22,1,2,113,3,2,1,2,0.644755431008049
"834",7,38,1,1,114,2,2,0,3,0.31536716050409
"835",7,22,1,1,115,1,1,1,4,0.299399410170708
"836",7,20,1,1,116,2,1,1,4,0.7346051131986
"837",7,30,1,1,117,3,2,0,2,0.612609622122194
"838",7,23,1,2,118,2,2,1,3,0.735338664340817
"839",7,34,1,1,119,2,1,1,3,0.839752251022365
"840",7,38,1,1,120,3,1,1,2,0.8560930270758
"841",7,25,1,1,121,3,2,0,2,1.33874226884531
"842",7,21,1,1,122,1,2,0,3,0.651064628292485
"843",7,22,1,1,123,2,1,1,4,0.388180027359731
"844",7,38,1,2,124,3,1,0,1,1.15764177067523
"845",7,22,1,1,125,2,1,1,4,0.629401029627519
"846",7,20,1,2,126,1,2,1,5,0.477276504407721
"847",7,30,1,1,127,1,2,0,3,0.546351936927193
"848",7,23,1,1,128,2,1,1,3,0.364785447897512
"849",7,34,1,1,129,1,1,1,4,0.454245692988195
"850",7,38,1,2,130,2,2,1,3,0.374936684750078
"851",7,25,1,2,131,2,2,1,4,0.739834532501929
"852",7,21,1,2,132,1,2,1,5,0.380024009707388
"853",7,22,1,2,133,3,1,0,1,1.38214467825374
"854",7,38,1,2,134,3,1,0,1,1.07047526756401
"855",7,22,1,1,135,3,1,1,3,0.512800764313409
"856",7,20,1,2,136,2,2,1,4,0.696111386875759
"857",7,30,1,1,137,1,1,1,5,0.48968271412239
"858",7,23,1,1,138,3,2,0,2,0.987144930095319
"859",7,34,1,2,139,3,2,1,2,1.20573078853536
"860",7,38,1,1,140,2,2,0,2,0.826040031199273
"861",7,25,1,1,141,2,2,0,2,0.748471891108322
"862",7,21,1,1,142,3,1,1,2,0.923124806547839
"863",7,22,1,2,143,2,1,0,2,0.731387101104778
"864",7,38,1,1,144,2,2,0,3,0.83001738672561
"865",7,22,1,2,145,2,1,0,2,0.917892124785743
"866",7,20,1,1,146,1,1,1,5,0.342805812726156
"867",7,30,1,2,147,3,2,1,2,0.553106343996507
"868",7,23,1,2,148,1,2,1,4,0.397798761396958
"869",7,34,1,1,149,1,1,1,4,0.467532372394586
"870",7,38,1,1,150,1,1,1,5,0.458992494007152
"871",7,25,1,1,151,2,2,0,2,0.775673436526688
"872",7,21,1,1,152,3,1,1,3,0.777694705932389
"873",7,22,1,2,153,2,2,1,3,0.672721930905124
"874",7,38,1,2,154,1,2,1,4,0.585794896980498
"875",7,22,1,1,155,1,1,1,4,0.310507343858544
"876",7,20,1,1,156,2,2,0,3,0.936188199598686
"877",7,30,1,2,157,3,2,1,3,0.551684646815696
"878",7,23,1,1,158,2,1,1,3,0.44122143251311
"879",7,34,1,2,159,3,2,1,2,0.819517765144173
"880",7,38,1,2,160,2,2,1,4,0.523331346602372
"881",7,25,1,2,161,3,1,0,2,0.900733816982342
"882",7,21,1,1,162,1,1,1,5,0.448456487461028
"883",7,22,1,2,163,3,1,0,2,0.80409465496503
"884",7,38,1,1,164,1,1,1,4,0.613234288962199
"885",7,22,1,2,165,1,2,1,5,0.29764857284194
"886",7,20,1,1,166,3,2,0,2,1.43366848873477
"887",7,30,1,2,167,2,2,1,4,0.576150143780315
"888",7,23,1,1,168,3,2,0,1,0.874867983117073
"889",7,34,1,1,169,3,2,0,1,1.44163760654005
"890",7,38,1,1,170,3,1,1,3,0.908617638291351
"891",7,25,1,1,171,1,1,1,5,0.361852744541636
"892",7,21,1,2,172,3,1,0,2,0.424506636540621
"893",7,22,1,1,173,2,2,0,3,0.746972245551078
"894",7,38,1,2,174,3,1,0,1,0.790907927688731
"895",7,22,1,2,175,2,1,0,3,0.847881365329221
"896",7,20,1,2,176,2,1,0,2,0.496602464660703
"897",7,30,1,2,177,2,1,0,2,0.773872839237303
"898",7,23,1,2,178,2,2,1,3,0.561585492595319
"899",7,34,1,2,179,2,2,1,4,0.501607077064995
"900",7,38,1,1,180,1,1,1,4,0.196522587229628
"901",7,25,1,1,181,3,2,0,2,0.292915676546289
"902",7,21,1,2,182,1,2,1,5,0.319391525878821
"903",7,22,1,1,183,2,1,1,4,0.674367438532311
"904",7,38,1,2,184,2,1,0,2,0.936611659043285
"905",7,22,1,1,185,1,1,1,4,0.391467539030302
"906",7,20,1,2,186,3,1,0,1,1.16006773691083
"907",7,30,1,2,187,2,1,0,2,0.654837927010579
"908",7,23,1,2,188,1,2,1,4,0.512468749391711
"909",7,34,1,1,189,3,2,0,1,0.473272280600756
"910",7,38,1,1,190,1,2,0,4,0.606211854036751
"911",7,25,1,2,191,2,1,0,3,0.590642534514672
"912",7,21,1,2,192,3,2,1,2,0.930677812196044
"913",7,22,1,1,193,2,1,1,3,0.682786574822486
"914",7,38,1,1,194,3,2,0,1,0.226503703503033
"915",7,22,1,2,195,1,2,1,5,0.365526363755487
"916",7,20,1,1,196,1,1,1,4,0.371480475153065
"917",7,30,1,2,197,3,2,1,2,1.12775052231653
"918",7,23,1,1,198,2,2,0,2,0.747477862117827
"919",7,34,1,2,199,2,2,1,3,0.614723751071252
"920",7,38,1,1,200,3,1,1,3,0.725905101322914
"921",7,25,1,2,201,3,1,0,1,0.633660479885451
"922",7,21,1,1,202,3,1,1,3,0.89629703019587
"923",7,22,1,2,203,3,2,1,3,0.748963155813985
"924",7,38,1,2,204,1,2,1,4,0.531483923845755
"925",7,22,1,1,205,1,2,0,4,0.597655789379961
"926",7,20,1,1,206,1,1,1,4,0.488658201554566
"927",7,30,1,1,207,2,2,0,3,0.636942200393932
"928",7,23,1,1,208,3,1,1,3,0.919457969538909
"929",7,34,1,2,209,1,2,1,5,0.516661407787501
"930",7,38,1,2,210,2,1,0,2,0.687427969135949
"931",7,25,1,1,211,1,1,1,5,0.438656561961984
"932",7,21,1,1,212,3,1,1,3,0.968708035275454
"933",7,22,1,2,213,3,2,1,3,0.854068094148
"934",7,38,1,1,214,1,1,1,5,0.240353673714328
"935",7,22,1,2,215,3,2,1,2,0.792811898323255
"936",7,20,1,2,216,1,2,1,5,0.380879146255859
"937",7,30,1,1,217,2,2,0,2,0.528734860477335
"938",7,23,1,1,218,3,1,1,3,0.890035331775893
"939",7,34,1,1,219,2,2,0,3,0.766936624375546
"940",7,38,1,1,220,1,2,0,3,0.524197975138216
"941",7,25,1,2,221,3,1,0,1,1.110918590716
"942",7,21,1,1,222,3,1,1,3,0.749207974389297
"943",7,22,1,1,223,3,1,1,3,0.980711778659274
"944",7,38,1,2,224,2,1,0,2,0.59429059490441
"945",7,22,1,1,225,3,2,0,2,1.77343222443418
"946",7,20,1,2,226,2,1,0,3,0.556373821493325
"947",7,30,1,2,227,2,2,1,3,0.623012189471347
"948",7,23,1,1,228,2,1,1,3,0.529006470706386
"949",7,34,1,2,229,2,1,0,2,0.610013791861983
"950",7,38,1,1,230,2,1,1,3,0.696851548495721
"951",7,25,1,2,231,1,2,1,5,0.283877817149879
"952",7,21,1,1,232,1,1,1,4,0.449122940126095
"953",7,22,1,1,233,3,1,1,2,0.476340633596247
"954",7,38,1,2,234,3,2,1,3,0.725864474885561
"955",7,22,1,2,235,2,2,1,4,0.586347895398427
"956",7,20,1,2,236,1,2,1,4,0.22263760367082
"957",7,30,1,1,237,1,1,1,4,0.428478470369383
"958",7,23,1,2,238,3,2,1,3,0.623948149865029
"959",7,34,1,2,239,1,1,0,3,0.603691098841103
"960",7,38,1,1,240,3,2,0,1,1.13581379160399
"961",6,33,1,1,1,3,1,1,3,1.03824039679244
